kind,"a group of people or things that belong together or have some shared quality : a particular type or variety of person or thing","adjective, kinder, kindest. 1.of a good or benevolent nature or disposition, as a person: a kind and loving person.2.having, showing, or proceeding from benevolence: kind words.3.indulgent, considerate, or helpful; humane (often followed by to): to be kind to animals.4.mild; gentle; clement: kind weather.5.British Dialect. loving; affectionate.","kindÂ 1 Â (kīnd)adj.  kindÂ·er, kindÂ·est 1.  Having or showing a friendly, generous, sympathetic, or warm-hearted nature.2.  Agreeable or beneficial: a dry climate kind to asthmatics.[Middle English kinde, natural, kind, from Old English gecynde, natural; see genÉ- in Indo-European roots.]Synonyms:  kind1, kindly, kindhearted, benign, benevolent These adjectives mean having or showing a tender, considerate, and helping nature. Kind and kindly are the least specific: thanked her for her kind letter; a kindly gentleman. Kindhearted especially suggests an innately kind disposition: a kindhearted teacher. Benign implies gentleness and mildness: benign intentions; a benign sovereign. Benevolent suggests charitableness and a desire to promote the welfare or happiness of others: a benevolent contributor.kindÂ 2 Â (kīnd)n.1. a.  A group of individuals or instances sharing common traits; a category or sort: different kinds of furniture; a new kind of politics.b.  A doubtful or borderline member of a given category: fashioned a kind of shelter; a kind of bluish color.2.  Archaic a.  Underlying character as a determinant of the class to which a thing belongs; nature or essence.b.  The natural order or course of things; nature.c.  Manner or fashion.3.  Obsolete a.  Lineal ancestry or descent.b.  Lineal ancestors or descendants considered as a group.Idioms:  all kinds of Informal  Plenty of; ample: We have all kinds of time to finish the job. in kind1.  With produce or commodities rather than with money: pay in kind.2.  In the same manner or with an equivalent: returned the slight in kind. kind of Informal  Rather; somewhat: I'm kind of hungry. of a kind Of the same kind; alike: My father and my uncle are two of a kind.[Middle English, from Old English gecynd, race, offspring, kind; see genÉ- in Indo-European roots.]Usage Note:  The words kind, sort, and type can be troublesome when they are used with plural nouns and modifiers. Sentences like I hate these kind of movies may occur with some frequency but are awkward, and some would say, grammatically incorrect. The Usage Panel frowns upon these usages. In our 2005 survey, 81 percent rejected the use of kind with a plural modifier and plural noun in the sentence Those kind of buildings seem old-fashioned. Fully 88 percent of the Panel found unacceptable the use of kind with a singular modifier and plural noun and verb in That kind of buildings seem old fashioned. In these examples kind would presumably function as a determiner like number in A great number of people have crowded into the lobby. (Note that number here is singular, but the plural verb have agrees with the plural noun people, so number is not really the subject of the sentence). This problem can be avoided by making the phrase entirely singular (as in That kind of movie is always enjoyable) or by revising so that the noun is the plural subject (as in Movies of that kind are always enjoyable). Bear in mind that plural kinds often implies that the phrase refers to a number of different categories of things—more than one genre of movie, for example. Perhaps the best solution is to drop the kind phrase entirely (Those movies are always enjoyable) or to be specific (Those spy movies are always enjoyable)."
lose,"to be unable to find (something or someone): to fail to win (a game, contest, etc.): to fail to keep or hold (something wanted or valued)","verb (used with object), lost, losing. 1.to come to be without (something in one's possession or care), through accident, theft, etc., so that there is little or no prospect of recovery: I'm sure I've merely misplaced my hat, not lost it.2.to fail inadvertently to retain (something) in such a way that it cannot be immediately recovered: I just lost a dime under this sofa.3.to suffer the deprivation of: to lose one's job; to lose one's life.4.to be bereaved of by death: to lose a sister.5.to fail to keep, preserve, or maintain: to lose one's balance; to lose one's figure.6.(of a clock or watch) to run slower by: The watch loses three minutes a day.7.to give up; forfeit the possession of: to lose a fortune at the gaming table.8.to get rid of: to lose one's fear of the dark; to lose weight; She needs to lose those bangs!9.to bring to destruction or ruin (usually used passively): Ship and crew were lost.10.to condemn to hell; damn. 11.to have slip from sight, hearing, attention, etc.: to lose him in the crowd.12.to stray from or become ignorant of (one's way, directions, etc.): to lose one's bearings.13.to leave far behind in a pursuit, race, etc.; outstrip: She managed to lose the other runners on the final lap of the race.14.to use to no purpose; waste: to lose time in waiting.15.to fail to have, get, catch, etc.; miss: to lose a bargain.16.to fail to win (a prize, stake, etc.): to lose a bet.17.to be defeated in (a game, lawsuit, battle, etc.): He has lost very few cases in his career as a lawyer.18.to cause the loss of: The delay lost the battle for them.19.to let (oneself) go astray, miss the way, etc.: We lost ourselves in the woods.20.to allow (oneself) to become absorbed or engrossed in something and oblivious to all else: I had lost myself in thought.21.(of a physician or other medical personnel) to fail to preserve the life of (a patient): The doctor came out of the operating room and sadly said, “So sorry. We lost him.”. 22.(of a woman) to fail to be delivered of (a live baby) because of miscarriage, complications in childbirth, etc. verb (used without object), lost, losing. 23.to suffer loss: to lose on a contract.24.to suffer defeat or fail to win, as in a contest, race, or game: We played well, but we lost.25.to depreciate in effectiveness or in some other essential quality: a classic that loses in translation.26.(of a clock, watch, etc.) to run slow. Verb phrases 27.lose out, to suffer defeat or loss; fail to obtain something desired: He got through the preliminaries, but lost out in the finals.Idioms 28.lose face. face (def 51). 29.lose it, Informal. to suddenly lose control of one's emotions: When he said he loved me, I nearly lost it.","lose Â (lo͞oz)v.  lost (lÃ´st, lŏst), losÂ·ing, losÂ·es v.tr.1.  To be unsuccessful in retaining possession of; mislay: He's always losing his car keys.2. a.  To be deprived of (something one has had): lost her art collection in the fire; lost her job.b.  To be left alone or desolate because of the death of: lost his wife.c.  To be unable to keep alive: a doctor who has lost very few patients.3.  To be unable to keep control or allegiance of: lost his temper at the meeting; is losing supporters by changing his mind.4.  To fail to win; fail in: lost the game; lost the court case.5.  To fail to use or take advantage of: Don't lose a chance to improve your position.6.  To fail to hear, see, or understand: We lost the plane in the fog. I lost her when she started speaking about thermodynamics.7. a.  To let (oneself) become unable to find the way.b.  To remove (oneself), as from everyday reality into a fantasy world.8.  To rid oneself of: lost five pounds.9.  To consume aimlessly; waste: lost a week in idle occupations.10.  To wander from or become ignorant of: lose one's way.11. a.  To elude or outdistance: lost their pursuers.b.  To be outdistanced by: chased the thieves but lost them.12.  To become slow by (a specified amount of time). Used of a timepiece.13.  To cause or result in the loss of: Failure to reply to the advertisement lost her the job.14.  To cause to be destroyed. Usually used in the passive: Both planes were lost in the crash.15.  To cause to be damned.v.intr.1.  To suffer loss: investors who lost heavily on the firm's stock.2.  To be defeated: Our team lost in overtime.3.  To operate or run slow. Used of a timepiece.Phrasal Verb:  lose out To fail to achieve or receive an expected gain.Idioms:  lose it Slang 1.  To become very angry or emotionally upset.2.  To become deranged or mentally disturbed.3.  To become less capable or proficient; decline: He can still play tennis well. He hasn't lost it yet. lose out on To miss (an opportunity, for example). lose time1.  To operate too slowly. Used of a timepiece.2.  To delay advancement.[Middle English losen, from Old English losian, to perish, from los, loss; see leu- in Indo-European roots.]"
sulk,"to be angry or upset about something and to refuse to discuss it with other people","verb (used without object) 1.to remain silent or hold oneself aloof in a sullen, ill-humored, or offended mood: Promise me that you won't sulk if I want to leave the party early.noun 2.a state or fit of sulking. 3.sulks, ill-humor shown by sulking: to be in the sulks.4.Also, sulker. a person who sulks.","sulk Â (sŭlk)intr.v.  sulked, sulkÂ·ing, sulks  To be sullenly aloof or withdrawn, as in silent resentment or protest.n. A mood or display of sullen aloofness or withdrawal: stayed home in a sulk; a case of the sulks.[Back-formation from sulky.]"
mad,"very angry: having or showing severe mental illness: unable to think in a clear or sensible way","adjective, madder, maddest. 1.mentally disturbed; deranged; insane; demented. 2.enraged; greatly provoked or irritated; angry. 3.abnormally furious; ferocious: a mad bull.affected with rabies; rabid: a mad dog.4.extremely foolish or unwise; imprudent; irrational: a mad scheme to invade France.5.wildly excited or confused; frantic: mad haste.6.overcome by desire, eagerness, enthusiasm, etc.; excessively or uncontrollably fond; infatuated: He's mad about the opera.7.wildly gay or merry; enjoyably hilarious: to have a mad time at the Mardi Gras.8.(of wind, storms, etc.) furious in violence: A mad gale swept across the channel.noun 9.an angry or ill-tempered period, mood, or spell: The last time he had a mad on, it lasted for days.verb (used with object), madded, madding. 10.Archaic. to make mad. verb (used without object), madded, madding. 11.Archaic. to be, become, or act mad. Idioms 12.like mad, Informal. with great haste, impulsiveness, energy, or enthusiasm: She ran like mad to catch the bus.13.mad as a hatter, completely insane.","MAD Â (măd)abbr. mutually assured destructionmad Â (măd)adj.  madÂ·der, madÂ·dest 1.  Angry; resentful: was mad about the broken vase. See Synonyms at  angry.2. a.  Mentally deranged: ""afflicted with hypochondria, depression, and fear of going mad"" (Carla Cantor).b.  Characteristic of mental derangement: mad laughter.c.  Temporarily or apparently deranged by violent sensations, emotions, or ideas: was mad with jealousy.3. a.  Lacking restraint or reason; foolish: I was mad to have hired her in the first place.b.  Feeling or showing strong liking or enthusiasm: mad about sports.c.  Marked by a lack of restraint, especially by extreme excitement, confusion, or agitation: a mad scramble for the bus.4.  Exhibiting uncharacteristic aggressiveness, especially as a result of rabies, spongiform encephalopathy, or another neurological disease. Used of animals: a mad dog; a mad cow.5.  Slang a.  Excellent; wonderful: It's really mad that they can come.b.  Abundant; great: mad respect.tr. & intr.v.  madÂ·ded, madÂ·ding, mads  To make or become mad; madden.adv. Slang  Extremely; very: This place is mad cool.Idioms:  like mad Informal 1.  Wildly; impetuously: drove like mad.2.  To an intense degree or great extent: worked like mad; snowing like mad.mad as a  hatter/March hare Crazy; mentally deranged.[Middle English, mentally deranged, rabid, angry, from Old English gemǣdde, past participle of *gemǣdan, to derange mentally, madden, from gemād, mentally deranged; see mei- in Indo-European roots.]mad′dish adj."
coaches,"a person who teaches and trains an athlete or performer: a person who teaches and trains the members of a sports team and makes decisions about how the team plays during games: a private teacher who gives someone lessons in a particular subject","noun 1.a large, horse-drawn, four-wheeled carriage, usually enclosed. 2.a public motorbus. 3.Railroads. day coach. 4.Also called air coach. a class of airline travel providing less luxurious accommodations than first class at a lower fare. 5.a person who trains an athlete or a team of athletes: a football coach.6.a private tutor who prepares a student for an examination. 7.a person who instructs an actor or singer. 8.Baseball. a playing or nonplaying member of the team at bat who is stationed in the box outside first or third base to signal instructions to and advise base runners and batters. 9.Nautical. an after cabin in a sailing ship, located beneath the poop deck, for use especially by the commander of the ship. 10.a type of inexpensive automobile with a boxlike, usually two-door, body manufactured in the 1920s. 11.mobile home. verb (used with object) 12.to give instruction or advice to in the capacity of a coach; instruct: She has coached the present tennis champion.verb (used without object) 13.to act as a coach. 14.to go by or in a coach. adverb 15.by coach or in coach-class accommodations: We flew coach from Denver to New York.","coach Â (kōch)n.1. a.  A bus, especially one designed for long-distance passenger service.b.  A railroad passenger car.c.  A closed automobile, usually with two doors.d.  A large, closed, four-wheeled carriage with an elevated exterior seat for the driver; a stagecoach.2.  Coach class.3.  Sports  A person who trains or directs athletes or athletic teams.4. a.  A person who gives instruction, as in singing or acting.b.  A private tutor employed to prepare a student for an examination.tr. & intr.v.  coached, coachÂ·ing, coachÂ·es 1.  To train or tutor or to act as a trainer or tutor.2.  To transport by or ride in a coach.[French coche, from obsolete German Kotsche, from Hungarian kocsi, after   Kocs, a town of northwest Hungary (where such carriages were first made).]coach′aÂ·ble adj.coach′er n."
team,"a group of people who compete in a sport, game, etc., against another group: a group of people who work together: a group of two or more animals used to pull a wagon, cart, etc.","noun 1.a number of persons forming one of the sides in a game or contest: a football team.2.a number of persons associated in some joint action: a team of advisers.3.two or more horses, oxen, or other animals harnessed together to draw a vehicle, plow, or the like. 4.one or more draft animals together with the harness and vehicle drawn. 5.a family of young animals, especially ducks or pigs. 6.Obsolete. offspring or progeny; lineage or stock. verb (used with object) 7.to join together in a team. 8.Chiefly Northern U.S. Older Use. to convey or transport by means of a team; haul. verb (used without object) 9.to drive a team. 10.to gather or join in a team, a band, or a cooperative effort (usually followed by up, together, etc.). adjective 11.of, relating to, or performed by a team: a team sport; team effort.","team Â (tēm)n.1.  Sports & Games  A group on the same side, as in a game.2.  A group organized for work or activity: a team of engineers.3. a.  Two or more draft animals used to pull a vehicle or farm implement.b.  A vehicle along with the animal or animals harnessed to it.4.  A group of animals exhibited or performing together, as horses at an equestrian show.5.  A brood or flock.v.  teamed, teamÂ·ing, teams v.tr.1.  To harness or join together so as to form a team.2.  To transport or haul with a draft team.v.intr.1.  To form a team or an association. Often used with up.2.  To drive a team or truck.[Middle English tem, team of draft animals, from Old English tēam; see deuk- in Indo-European roots.]"
player,"a person who plays a sport or game: a person who performs music usually on a particular instrument: a machine that causes recorded sounds or pictures to be heard or seen","noun 1.a person or thing that plays. 2.a person who takes part or is skilled in some game or sport. 3.a person who plays parts on the stage; an actor. 4.a performer on a musical instrument. 5.Informal. a participant, as in a conference or business deal. 6.a sound- or image-reproducing machine: a record player; a cassette player; a videodisc player.7.a gambler. 8.Slang. a person engaged in illicit or illegal activity, especially a pimp. 9.a mechanical device by which a musical instrument, as a player piano, is played automatically.","playÂ·er Â (plā′ər)n.1.  One that plays, especially:a.  One who participates in a game or sport.b.  A gambler.c.  One who performs in theatrical roles.d.  One who plays a musical instrument.2.  An active participant: a major player in world affairs.3.  The mechanism actuating a player piano.4.  A device that plays or controls the playing of audio or video recordings.5.  Slang  One who actively seeks out sexual partners and carries on a number of sexual affairs at the same time."
fit,"proper or acceptable : morally or socially correct: suitable for a specified purpose: physically healthy and strong","adjective, fitter, fittest. 1.adapted or suited; appropriate: This water isn't fit for drinking. A long-necked giraffe is fit for browsing treetops.2.proper or becoming: fit behavior.3.qualified or competent, as for an office or function: a fit candidate.4.prepared or ready: crops fit for gathering.5.in good physical condition; in good health: He's fit for the race.6.Biology. being adapted to the prevailing conditions and producing offspring that survive to reproductive age. contributing genetic information to the gene pool of the next generation. (of a population) maintaining or increasing the group's numbers in the environment. verb (used with object), fitted or fit, fitting. 7.to be adapted to or suitable for (a purpose, object, occasion, etc.). 8.to be proper or becoming for. 9.to be of the right size or shape for: The dress fitted her perfectly.10.to adjust or make conform: to fit a ring to the finger.11.to make qualified or competent: qualities that fit one for leadership.12.to prepare: This school fits students for college.13.to put with precise placement or adjustment: He fitted the picture into the frame.14.to provide; furnish; equip: to fit a door with a new handle.verb (used without object), fitted or fit, fitting. 15.to be suitable or proper. 16.to be of the right size or shape, as a garment for the wearer or any object or part for a thing to which it is applied: The shoes fit.noun 17.the manner in which a thing fits: The fit was perfect.18.something that fits: The coat is a poor fit.19.the process of fitting. Verb phrases 20.fit out/up, to furnish with supplies, equipment, clothing, furniture, or other requisites; supply; equip: to fit out an expedition.Idioms 21.fit to be tied, Informal. extremely annoyed or angry: He was fit to be tied when I told him I'd wrecked the car.22.fit to kill, Informal. to the limit; exceedingly: She was dressed up fit to kill.","fitÂ 1 Â (fĭt)v.  fitÂ·ted or  fit, fitÂ·ted, fitÂ·ting, fits v.tr.1. a.  To be the proper size and shape for: These shoes fit me.b.  To cause to be the proper size and shape: The tailor fitted the trousers by shortening them.c.  To measure for proper size: She fitted me for a new jacket.2.  To be appropriate to; suit: music that fits your mood.3.  To be in conformity or agreement with: observations that fit the theory nicely.4.  To make suitable; adapt: fitted the shelves for large books. See Synonyms at  adapt.5.  To make ready; prepare: Specialized training fitted her for the job.6.  To equip; outfit: fit out a ship.7.  To provide a place or time for: You can't fit any more toys in the box. The doctor can fit you in today.8.  To insert or adjust so as to be properly in place: fit a handle on a door.v.intr.1.  To be the proper size and shape.2.  To be suited; belong: doesn't fit in with these people.3.  To be in harmony; agree: His good mood fit in with the joyful occasion.adj.  fitÂ·ter, fitÂ·test 1.  Suited, adapted, or acceptable for a given circumstance or purpose: not a fit time for flippancy.2.  Appropriate; proper: Do as you see fit.3.  Physically sound; healthy: keeps fit with diet and exercise.4.  Biology  Able to survive and produce viable offspring in a particular environmentn.1.  The state, quality, or way of being fitted: the proper fit of means to ends.2.  The manner in which clothing fits: a jacket with a tight fit.3.  The degree of precision with which surfaces are adjusted or adapted to each other in a machine or collection of parts.Idioms:  fit to be tied Roused to great anger or indignation; outraged. fit to kill Slang  To an extreme or elaborate degree: dressed up fit to kill.[Middle English fitten, to be suitable, marshal troops.]fit′ly adv.fit′ter n.fitÂ 2 Â (fĭt)n.1.  Medicine a.  A seizure or convulsion, especially one caused by epilepsy.b.  The sudden appearance of a symptom such as coughing or sneezing.2.  A sudden outburst of emotion: a fit of jealousy.3.  A sudden period of vigorous activity.Idiom:  by/in fits and starts With irregular intervals of action and inaction; intermittently.[Middle English, hardship, probably from Old English fitt, struggle.]fitÂ 3 Â (fĭt)n. Archaic  A section of a poem or ballad.[Middle English, from Old English.]"
gracious,"very polite in a way that shows respect: having or showing the attractive things (such as charm, good taste, and comfort) that are associated with having a lot of money—used as an interjection to express mild surprise or for emphasis","adjective 1.pleasantly kind, benevolent, and courteous. 2.characterized by good taste, comfort, ease, or luxury: gracious suburban living; a gracious home.3.indulgent or beneficent in a pleasantly condescending way, especially to inferiors. 4.merciful or compassionate: our gracious king.5.Obsolete. fortunate or happy. interjection 6.(used as an exclamation of surprise, relief, dismay, etc.)","graÂ·cious Â (grā′shəs)adj.1. a.  Characterized by kindness and warm courtesy: gave the guests a gracious welcome.b.  Characterized by tact and propriety: responded to the insult with gracious humor.c.  Condescendingly courteous; indulgent: was always gracious toward the servants.2.  Merciful or compassionate. Used especially of God in Christianity and Islam.3.  Characterized by elegance and good taste: gracious living.4.  Archaic  Enjoying favor or grace; acceptable or pleasing.interj. Used to express surprise or mild emotion.[Middle English, from Old French gracieus, from Latin grātiōsus, from grātia, good will; see  grace.]gra′ciousÂ·ly adv.gra′ciousÂ·ness n."
record,"to write (something) down so that it can be used or seen again in the future : to produce a record of (something): to show a measurement of (something) : to indicate (something): to store (something, such as sounds, music, images, etc.) on tape or on a disk so that it can be heard or seen later : to produce a recording of (something)","verb (used with object) 1.to set down in writing or the like, as for the purpose of preserving evidence. 2.to cause to be set down or registered: to record one's vote.3.to state or indicate: He recorded his protest, but it was disregarded.4.to serve to relate or to tell of: The document records that the battle took place six years earlier.5.to set down or register in some permanent form, as on a seismograph. 6.to set down, register, or fix by characteristic marks, incisions, magnetism, etc., for the purpose of reproduction by a phonograph or magnetic reproducer. 7.to make a recording of: The orchestra recorded the 6th Symphony.verb (used without object) 8.to record something; make a record. noun, record 9.an act of recording. 10.the state of being recorded, as in writing. 11.an account in writing or the like preserving the memory or knowledge of facts or events. 12.information or knowledge preserved in writing or the like. 13.a report, list, or aggregate of actions or achievements: He made a good record in college. The ship has a fine sailing record.14.a legally documented history of criminal activity: They discovered that the suspect had a record.15.something or someone serving as a remembrance; memorial: Keep this souvenir as a record of your visit.16.the tracing, marking, or the like, made by a recording instrument. 17.something on which sound or images have been recorded for subsequent reproduction, as a grooved disk that is played on a phonograph or an optical disk for recording sound (audio disc) or images (videodisc)Compare compact disk. 18.the highest or best rate, amount, etc., ever attained, especially in sports: to hold the record for home runs; to break the record in the high jump.19.Sports. the standing of a team or individual with respect to contests won, lost, and tied. 20.an official writing intended to be preserved. 21.Computers. a group of related fields, or a single field, treated as a unit and comprising part of a file or data set, for purposes of input, processing, output, or storage by a computer. 22.Law. the commitment to writing, as authentic evidence, of something having legal importance, especially as evidence of the proceedings or verdict of a court. evidence preserved in this manner. an authentic or official written report of proceedings of a court of justice. adjective, record 23.making or affording a record. 24.surpassing or superior to all others: a record year for automobile sales.Idioms 25.go on record, to issue a public statement of one's opinion or stand: He went on record as advocating immediate integration.26.off the record,  not intended for publication; unofficial; confidential: The president's comment was strictly off the record.not registered or reported as a business transaction; off the books. 27.on record,  existing as a matter of public knowledge; known. existing in a publication, document, file, etc.: There was no birth certificate on record.","reÂ·cord Â (rĭ-kÃ´rd′)v.  reÂ·cordÂ·ed, reÂ·cordÂ·ing, reÂ·cords v.tr.1.  To set down for preservation in writing or other permanent form: She recorded her thoughts in a diary.2.  To register or indicate: The clerk recorded the votes.3. a.  To render (sound or images) into permanent form for reproduction, as by mechanical or digital means.b.  To record the words, sound, appearance, or performance of (someone or something): recorded the oldest townspeople on tape; recorded the violin concerto.v.intr. To record something.n.  recÂ·ord (rĕk′ərd)1. a.  An account, as of information or facts, set down especially in writing as a means of preserving knowledge.b.  Something on which such an account is based.c.  Something that records: a fossil record.2.  Information or data on a particular subject collected and preserved: the coldest day on record.3.  The known history of performance, activities, or achievement: your academic record; hampered by a police record.4.  An unsurpassed measurement: a world record in weightlifting; a record for cold weather.5.  Computers  A collection of related, often adjacent items of data, treated as a unit.6.  Law  A transcript or a collection of statements and related information reporting the proceedings of a legislative body, a court, or an executive.7. a.  A disk designed to be played on a phonograph.b.  A musical recording that is issued on a medium of some kind.Idioms:  go on record To embrace a certain position publicly: go on record in favor of the mayor's reelection. off the record Not for publication: The senator told the reporters that his remarks were strictly off the record. on record Known to have been stated or to have taken a certain position: The senator's opposition to the new legislation is on record.[Middle English recorden, from Old French recorder, from Latin recordārī, to remember : re-, re- + cor, cord-, heart; see kerd- in Indo-European roots.]"
cheek,"the part of the face that is below the eye and to the side of the nose and mouth: an attitude or way of behaving that is rude and does not show proper respect: one of the two parts of the body that a person sits on","noun 1.either side of the face below the eye and above the jaw. 2.the side wall of the mouth between the upper and lower jaws. 3.something resembling the side of the human face in form or position, as either of two parts forming corresponding sides of various objects: the cheeks of a vise.4.impudence or effrontery: He's got a lot of cheek to say that to me!5.Slang. either of the buttocks. 6.Architecture. one side of an opening, as a reveal. either of two similar faces of a projection, as a buttress or dormer. 7.Carpentry. a piece of wood removed from the end of a timber in making a tenon. a piece of wood on either side of a mortise. 8.one side of a hammer head. 9.Horology. one of two pieces placed on both sides of the suspension spring of a pendulum to control the amplitude of oscillation or to give the arc of the pendulum a cycloidal form. 10.one of the two main vertical supports forming the frame of a hand printing press. 11.Machinery. either of the sides of a pulley or block. 12.Nautical. either of a pair of fore-and-aft members at the lower end of the head of a lower mast, used to support trestletrees which in turn support a top and often the heel of a topmast; one of the hounds of a lower mast. 13.Metallurgy. any part of a flask between the cope and the drag. Idioms 14.cheek by jowl, in close intimacy; side by side: a row of houses cheek by jowl.15.(with) tongue in cheek. tongue (def 37).","cheek Â (chēk)n.1.  The fleshy part of either side of the face below the eye and between the nose and ear.2.  Something resembling the cheek in shape or position.3.  Either of the buttocks.4.  Impertinent boldness: had the cheek to insult his hosts.tr.v.  cheeked, cheekÂ·ing, cheeks  Informal  To speak impudently to.Idiom:  cheek by jowl Side by side; close together.[Middle English cheke, from Old English cēace.]"
elevator,"a machine used for carrying people and things to different levels in a building: a tall building for storing grain","noun 1.a person or thing that elevates or raises. 2.a moving platform or cage for carrying passengers or freight from one level to another, as in a building. 3.any of various mechanical devices for raising objects or materials. 4.a building in which grain is stored and handled by means of mechanical elevator and conveyor devices. 5.Aeronautics. a hinged horizontal surface on an airplane or the like, used to control the longitudinal inclination and usually placed at the tail end of the fuselage. 6.elevator shoe.","elÂ·eÂ·vaÂ·tor Â (ĕl′ə-vā′tər)n.1. a.  A platform or an enclosure raised and lowered in a vertical shaft to transport people or freight.b.  The enclosure or platform with its operating equipment, motor, cables, and accessories.2.  A movable control surface, usually attached to the horizontal stabilizer of an aircraft, that is used to produce motion up or down.3.  A mechanism, often with buckets or scoops attached to a conveyor, used for hoisting materials.4.  See  grain elevator."
escalator,"a moving set of stairs that carries people up or down from one level of a building to another","noun 1.Also called moving staircase, moving stairway. a continuously moving stairway on an endless loop for carrying passengers up or down. 2.a means of rising or descending, increasing or decreasing, etc., especially by stages: the social escalator.3.escalator clause. adjective 4.of, relating to, or included in an escalator clause: The union demands escalator protection of wages.","esÂ·caÂ·laÂ·tor Â (ĕs′kə-lā′tər)n.1.  A moving stairway consisting of steps attached to a continuously circulating belt.2.  An escalator clause.[Originally a trademark.]"
shove,"to push (something) with force: to push (someone or something) along or away in a rough or careless way","verb (used with object), shoved, shoving. 1.to move along by force from behind; push. 2.to push roughly or rudely; jostle. 3.Slang: Often Vulgar. to go to hell with: Voters are telling Congress to shove its new tax plan.verb (used without object), shoved, shoving. 4.to push. noun 5.an act or instance of shoving. Verb phrases 6.shove off,  to push a boat from the shore. Informal. to go away; depart: I think I'll be shoving off now.Idioms 7.shove it, Slang: Often Vulgar. (used to express contempt or belligerence): I told them to take the job and shove it.Also, stick it. 8.shove it up your / one's ass, Slang: Vulgar. go to hell: a term of contempt, abuse, disagreement, or the like.Also, stick it up your/one's ass. 9.when / if push comes to shove. push (def 35).","shove Â (shŭv)v.  shoved, shovÂ·ing, shoves v.tr.1.  To push quickly, forcefully, or roughly: shoved the chair against the wall. See Synonyms at  push.2.  To put (something) roughly in a place: shoved the keys into his pocket.v.intr.1.  To push someone or something with force.2.  To move forward roughly, often by shoving someone: shoved past the security guard into his seat.n. The act of shoving; a push.Phrasal Verb:  shove off1.  To push (a boat) away from shore in leaving.2.  Informal  To leave.[Middle English shoven, from Old English scūfan.]shov′er n."
