farmer,"a person who runs a farm","noun 1.a person who farms; person who operates a farm or cultivates land. 2.an unsophisticated person from a rural area; yokel. 3.a person who undertakes some service, as the care of children or the poor, at a fixed price. 4.a person who undertakes the collection of taxes, duties, etc., paying a fixed sum for the privilege of retaining them. 5.Cards. a variety of twenty-one played with a 45-card pack, the object being to obtain cards having a total worth of 16. the dealer in this game.","farmÂ·er Â (fÃ¤r′mər)n.1.  One who works on or operates a farm.2.  One who has paid for the right to collect and retain certain revenues or profits.3.  A simple, unsophisticated person; a bumpkin."
hospital,"a place where sick or injured people are given care or treatment and where children are often born","noun 1.an institution in which sick or injured persons are given medical or surgical treatment. 2.a similar establishment for the care of animals. 3.a repair shop for specific portable objects: violin hospital; doll hospital.4.British. an institution supported by charity or taxes for the care of the needy, as an orphanage or old people's home.",
nurse,"a person who is trained to care for sick or injured people and who usually works in a hospital or doctor's office: a woman who is paid to take care of a young child usually in the child's home","noun 1.a person formally educated and trained in the care of the sick or infirm.Compare nurse-midwife, nurse-practitioner, physician's assistant, practical nurse, registered nurse. 2.a woman who has the general care of a child or children; dry nurse. 3.a woman employed to suckle an infant; wet nurse. 4.any fostering agency or influence. 5.Entomology. a worker that attends the young in a colony of social insects. 6.Billiards. the act of maintaining the position of billiard balls in preparation for a carom. verb (used with object), nursed, nursing. 7.to tend or minister to in sickness, infirmity, etc. 8.to try to cure (an ailment) by taking care of oneself: to nurse a cold.9.to look after carefully so as to promote growth, development, etc.; foster; cherish: to nurse one's meager talents.10.to treat or handle with adroit care in order to further one's own interests: to nurse one's nest egg.11.to use, consume, or dispense very slowly or carefully: He nursed the one drink all evening.12.to keep steadily in mind or memory: He nursed a grudge against me all the rest of his life.13.to suckle (an infant). 14.to feed and tend in infancy. 15.to bring up, train, or nurture. 16.to clasp or handle carefully or fondly: to nurse a plate of food on one's lap.17.Billiards. to maintain the position of (billiard balls) for a series of caroms. verb (used without object), nursed, nursing. 18.to suckle a child, especially one's own. 19.(of a child) to suckle: The child did not nurse after he was three months old.20.to act as nurse; tend the sick or infirm.",
pirate,"someone who attacks and steals from a ship at sea: someone who illegally copies a product or invention without permission: a person or organization that illegally makes television or radio broadcasts","noun 1.a person who robs or commits illegal violence at sea or on the shores of the sea. 2.a ship used by such persons. 3.any plunderer, predator, etc.: confidence men, slumlords, and other pirates.4.a person who uses or reproduces the work or invention of another without authorization. 5.Also called pirate stream. Geology. a stream that diverts into its own flow the headwaters of another stream, river, etc. verb (used with object), pirated, pirating. 6.to commit piracy upon; plunder; rob. 7.to take by piracy: to pirate gold.8.to use or reproduce (a book, an invention, etc.) without authorization or legal right: to pirate hit records.9.to take or entice away for one's own use: Our competitor is trying to pirate our best salesman.verb (used without object), pirated, pirating. 10.to commit or practice piracy.",
teacher,"a person or thing that teaches something; especially : a person whose job is to teach students about certain subjects","noun 1.a person who teaches or instructs, especially as a profession; instructor.",
work,"a job or activity that you do regularly especially in order to earn money: the place where you do your job: the things that you do especially as part of your job","noun 1.exertion or effort directed to produce or accomplish something; labor; toil. 2.productive or operative activity. 3.employment, as in some form of industry, especially as a means of earning one's livelihood: to look for work.4.one's place of employment: Don't phone him at work.5.something on which exertion or labor is expended; a task or undertaking: The students finished their work in class.6.materials, things, etc., on which one is working or is to work. 7.the result of exertion, labor, or activity; a deed or performance. 8.a product of exertion, labor, or activity: musical works.9.Often, works. an engineering structure, as a building or bridge. 10.a building, wall, trench, or the like, constructed or made as a means of fortification. 11.works. (used with a singular or plural verb) a place or establishment for manufacturing (often used in combination): ironworks.the working parts of a machine: the works of a watch.Theology. righteous deeds. 12.Physics. force times the distance through which it acts; specifically, the transference of energy equal to the product of the component of a force that acts in the direction of the motion of the point of application of the force and the distance through which the point of application moves. 13.the works, Informal. everything; all related items or matters: a hamburger with the works.harsh or cruel treatment: to give someone the works.adjective 14.of, for, or concerning work: work clothes.15.shaped and planed; working. verb (used without object), worked or (Archaic) wrought; working. 16.to do work; labor. 17.to be employed, especially as a means of earning one's livelihood: He hasn't worked for six weeks.18.to be in operation, as a machine: The water should not be disconnected while the pump is working.19.to act or operate effectively: We all agree that this plan works.20.to attain a specified condition, as by repeated movement: The nails worked loose.21.to have an effect or influence, as on a person or on the mind or feelings of a person. 22.to move in agitation, as the features under strong emotion. 23.to make way with effort or under stress: The ship works to windward.24.Nautical. to give slightly at the joints, as a vessel under strain at sea. 25.Machinery. to move improperly, as from defective fitting of parts or from wear. 26.to undergo treatment by labor in a given way: This dough works slowly.27.to ferment, as a liquid. verb (used with object), worked  or ( Archaic, except for 29, 31, 34 )  wrought; working. 28.to use or manage (an apparatus, contrivance, etc.): It is easy to work the camera in this mobile device. She can work many power tools.29.to bring about (any result) by or as by work or effort: to work a change.30.to manipulate or treat by labor: to work butter.31.to put into effective operation. 32.to operate (a mine, farm, etc.) for productive purposes: to work a coal mine.33.to carry on operations in (a district or region). 34.to make, fashion, or execute by work. 35.to achieve or win by work or effort: to work one's passage.36.to keep (a person, a horse, etc.) at work: She works her employees hard.37.to cause a strong emotion in: to work a crowd into a frenzy.38.to influence or persuade, especially insidiously: to work other people to one's will.39.Informal. to exploit (someone or something) to one's advantage: See if you can work your uncle for a new car. He worked his charm in landing a new job.40.to make or decorate by needlework or embroidery: She worked a needlepoint cushion.41.to cause fermentation in. Verb phrases 42.work in/into,  to bring or put in; add, merge, or blend: The tailor worked in the patch skillfully. Work the cream into the hands until it is completely absorbed.to arrange a time or employment for: The dentist was very busy, but said she would be able to work me in late in the afternoon. They worked him into the new operation.43.work off,  to lose or dispose of, as by exercise or labor: We decided to work off the effects of a heavy supper by walking for an hour.to pay or fulfill by working: He worked off his debt by doing odd jobs.44.work on/upon, to exercise influence on; persuade; affect: I'll work on her, and maybe she'll change her mind.45.work out,  to bring about by work, effort, or action. to solve, as a problem. to arrive at by or as by calculation. to pay (a debt) by working instead of paying money. to exhaust, as a mine. to issue in a result. to evolve; elaborate. to amount to (a total or specified figure); add up (to): The total works out to 176.to prove effective or successful: Their marriage just didn't work out.to practice, exercise, or train, especially in order to become proficient in an athletic sport: The boxers are working out at the gym tonight.46.work over,  to study or examine thoroughly: For my term paper I worked over 30 volumes of Roman history.Informal. to beat unsparingly, especially in order to obtain something or out of revenge: They threatened to work him over until he talked.47.work through, to deal with successfully; come to terms with: to work through one's feelings of guilt.48.work up,  to move or stir the feelings; excite. to prepare; elaborate: Work up some plans.to increase in efficiency or skill: He worked up his typing speed to 70 words a minute.49.work up to, rise to a higher position; advance: He worked up to the presidency.Idioms 50.at work,  working, as at one's job: He's at work on a new novel.in action or operation: to see the machines at work.51.gum up the works, Slang. to spoil something, as through blundering or stupidity: The surprise party was all arranged, but her little brother gummed up the works and told her.52.in the works, in preparation or being planned: A musical version of the book is in the works.53.make short work of, to finish or dispose of quickly: We made short work of the chocolate layer cake.54.out of work, unemployed; jobless: Many people in the area were out of work.55.shoot the works, Slang. to spend all one's resources: Let's shoot the works and order the crêpes suzette.56.work it, Informal. to arrange something: I'll try to work it so that we can all travel together.to show off one’s body or clothing to best effect, often through movement or posing: The models were working it on the runway. Work it on the dance floor, baby!",
beach,"an area covered with sand or small rocks that is next to an ocean or lake","noun 1.an expanse of sand or pebbles along a shore. 2.the part of the shore of an ocean, sea, large river, lake, etc., washed by the tide or waves. 3.the area adjacent to a seashore: We're vacationing at the beach.verb (used with object) 4.Nautical. to haul or run onto a beach: We beached the ship to save it.5.to make inoperative or unemployed.",
city,"a place where people live that is larger or more important than a town : an area where many people live and work: the people in a citythe city : the government of a city","noun, plural cities. 1.a large or important town. 2.(in the U.S.) an incorporated municipality, usually governed by a mayor and a board of aldermen or councilmen. 3.the inhabitants of a city collectively: The entire city is mourning his death.4.(in Canada) a municipality of high rank, usually based on population. 5.(in Great Britain) a borough, usually the seat of a bishop, upon which the dignity of the title has been conferred by the crown. 6.the City. the major metropolitan center of a region; downtown: I'm going to the City to buy clothes and see a show.the commercial and financial area of London, England. 7.a city-state. 8.(often initial capital letter) Slang. a place, person, or situation having certain features or characteristics (used in combination): The party last night was Action City. That guy is dull city.",
country,"an area of land that is controlled by its own governmentthe country : the people who live in a country: an area or region that has a particular quality or feature or is known for a particular activity.","noun, plural countries. 1.a state or nation: What European countries have you visited?2.the territory of a nation. 3.the people of a district, state, or nation: The whole country backed the president in his decision.4.the land of one's birth or citizenship. 5.rural districts, including farmland, parkland, and other sparsely populated areas, as opposed to cities or towns: Many city dwellers like to spend their vacations in the country.6.any considerable territory demarcated by topographical conditions, by a distinctive population, etc.: mountainous country; the Amish country of Pennsylvania.7.a tract of land considered apart from any geographical or political limits; region; district. 8.the public. 9.Law. the public at large, as represented by a jury. 10.country music. adjective 11.of, from, or characteristic of the country; rural: a winding country road.12.of, relating to, or associated with country music: That Nashville station plays country records all day long.13.rude; unpolished; rustic: country manners.14.of, from, or pertaining to a particular country. 15.Obsolete. of one's own country. Idioms 16.go to the country, British. to dissolve a Parliament that has cast a majority vote disagreeing with the prime minister and cabinet and to call for the election of a new House of Commons.Also, appeal to the country. 17.put oneself upon the / one's country, Law. to present one's cause formally before a jury.",
countryside,"land that is away from big towns and cities","noun 1.a particular section of a country, especially a rural section. 2.its inhabitants.","counÂ·tryÂ·side Â (kŭn′trē-sīd′)n.1.  A rural region.2.  The inhabitants of a rural region."
field,"an open area of land without trees or buildings: an area of land that has a special use: an area of work, study, etc.","noun 1.an expanse of open or cleared ground, especially a piece of land suitable or used for pasture or tillage. 2.Sports. a piece of ground devoted to sports or contests; playing field. (in betting) all the contestants or numbers that are grouped together as one: to bet on the field in a horse race.(in football) the players on the playing ground. the area in which field events are held. 3.Baseball. the team in the field, as opposed to the one at bat. the outfield. 4.a sphere of activity, interest, etc., especially within a particular business or profession: the field of teaching; the field of Shakespearean scholarship.5.the area or region drawn on or serviced by a business or profession; outlying areas where business activities or operations are carried on, as opposed to a home or branch office: our representatives in the field.6.a job location remote from regular workshop facilities, offices, or the like. 7.Military. the scene or area of active military operations. a battleground. a battle. Informal. an area located away from the headquarters of a commander. 8.an expanse of anything: a field of ice.9.any region characterized by a particular feature, resource, activity, etc.: a gold field.10.the surface of a canvas, shield, etc., on which something is portrayed: a gold star on a field of blue.11.(in a flag) the ground of each division. 12.Physics. the influence of some agent, as electricity or gravitation, considered as existing at all points in space and defined by the force it would exert on an object placed at any point in space.Compare electric field, gravitational field, magnetic field. 13.Also called field of view. Optics. the entire angular expanse visible through an optical instrument at a given time. 14.Electricity. the structure in a generator or motor that produces a magnetic field around a rotating armature. 15.Mathematics. a number system that has the same properties relative to the operations of addition, subtraction, multiplication, and division as the number system of all real numbers; a commutative division ring. 16.Photography. the area of a subject that is taken in by a lens at a particular diaphragm opening. 17.Psychology. the total complex of interdependent factors within which a psychological event occurs and is perceived as occurring. 18.Computers. one or more related characters treated as a unit and constituting part of a record, for purposes of input, processing, output, or storage by a computer: If the hours-worked field is blank or zero, the program does not write a check for that employee.(in a punch card) any number of columns regularly used for recording the same information. 19.Television. one half of the scanning lines required to form a complete television frame. In the U.S., two fields are displayed in 1/30 second: all the odd-numbered lines in one field and all the even lines in the next field.Compare frame (def 9). 20.Numismatics. the blank area of a coin, other than that of the exergue. 21.Fox Hunting. the group of participants in a hunt, exclusive of the master of foxhounds and his staff. 22.Heraldry. the whole area or background of an escutcheon. verb (used with object) 23.Baseball, Cricket. to catch or pick up (the ball) in play: The shortstop fielded the grounder and threw to first for the out.to place (a player, group of players, or a team) in the field to play. 24.to place in competition: to field a candidate for governor.25.to answer or reply skillfully: to field a difficult question.26.to put into action or on duty: to field police cars to patrol an area.27.Informal. field-test. verb (used without object), Baseball, Cricket. 28.to act as a fielder; field the ball. 29.to take to the field. adjective 30.Sports. of, taking place, or competed for on the field and not on the track, as the discus throw or shot put. of or relating to field events. 31.Military. of or relating to campaign and active combat service as distinguished from service in rear areas or at headquarters: a field soldier.32.of or relating to a field. 33.grown or cultivated in a field. 34.working in the fields of a farm: field laborers.35.working as a salesperson, engineer, representative, etc., in the field: an insurance company's field agents.Idioms 36.in the field,  in actual use or in a situation simulating actual use or application; away from a laboratory, workshop, or the like: The machine was tested for six months in the field.in contact with a prime source of basic data: The anthropologist is working in the field in Nigeria.within a given profession: The public knows little of him, but in the field he's known as a fine mathematician.37.keep the field, to remain in competition or in battle; continue to contend: The troops kept the field under heavy fire.38.out in left field. left field (def 3). 39.play the field, Informal. to vary one's activities. to date a number of persons rather than only one: He wanted to play the field for a few years before settling down.40.take the field,  to begin to play, as in football or baseball; go into action. to go into battle: They took the field at dawn.","field Â (fēld)n.1. a.  A broad, level, open expanse of land.b.  A meadow: cows grazing in a field.c.  A cultivated expanse of land, especially one devoted to a particular crop: a field of corn.d.  A portion of land or a geologic formation containing a specified natural resource: a copper field.e.  A wide unbroken expanse, as of ice.2. a.  A battleground.b.  Archaic  A battle.c.  The scene or an area of military operations or maneuvers: officers in the field.3. a.  A background area, as on a flag, painting, or coin: a blue insignia on a field of red.b.  Heraldry  The background of a shield or one of the divisions of the background.4. a.  An area or setting of practical activity or application outside an office, school, factory, or laboratory: biologists working in the field; a product tested in the field.b.  An area or region where business activities are conducted: sales representatives in the field.5.  Sports a.  An area in which an athletic event takes place, especially the area inside or near to a running track, where field events are held.b.  In baseball, the positions on defense or the ability to play defense: She excels in the field.c.  In baseball, one of the three sections of the outfield: He can hit to any field.6.  A range, area, or subject of human activity, interest, or knowledge: several fields of endeavor.7. a.  The contestants or participants in a competition or athletic event, especially those other than the favorite or winner.b.  The body of riders following a pack of hounds in hunting.c.  The people running in an election for a political office: The field has been reduced to three candidates.8.  Mathematics  A set of elements having two operations, designated addition and multiplication, satisfying the conditions that multiplication is distributive over addition, that the set is a group under addition, and that the elements with the exception of the additive identity form a group under multiplication.9.  Physics  A region of space characterized by a physical property, such as gravitational or electromagnetic force or fluid pressure, having a determinable value at every point in the region.10.  The usually circular area in which the image is rendered by the lens system of an optical instrument. Also called  field of view.11.  Computers a.  An element of a database record in which one piece of information is stored.b.  A space, as on an online form or request for information, that accepts the input of text: an address field.adj.1.  Growing, cultivated, or living in fields or open land.2.  Made, used, or carried on in the field: field operations.3.  Working, operating, or active in the field: field representatives of a firm.v.  fieldÂ·ed, fieldÂ·ing, fields v.tr.1. a.  Sports  To catch or pick up (a ball) and often make a throw to another player, especially in baseball.b.  To respond to or deal with: fielded tough questions from the press.2. a.  Sports  To place in the playing area: field a team.b.  To nominate in an election: field a candidate.c.  To put into action; deploy: field an army of campaign workers.3.  To enter (data) into a field.v.intr. Sports  To play as a fielder: How well can he field?Idiom:  take the field To begin or resume activity, as in a sport or military operations.[Middle English feld, from Old English; see pelÉ- in Indo-European roots.]Synonyms:  field, bailiwick, domain, province, realm, sphere, territory, turf These nouns denote an area of activity, thought, study, or interest: the field of comparative literature; considers marketing to be her bailiwick; the domain of physics; the province of politics; the realm of constitutional law; a task within his assistant's sphere; the territory of historical research; bureaucrats interested only in protecting their turf."
forest,"a thick growth of trees and bushes that covers a large area","noun 1.a large tract of land covered with trees and underbrush; woodland. 2.the trees on such a tract: to cut down a forest.3.a tract of wooded grounds in England formerly belonging to the sovereign and set apart for game. 4.a thick cluster of vertical objects: a forest of church spires.verb (used with object) 5.to supply or cover with trees; convert into a forest.","forÂ·est Â (fÃ´r′ĭst, f�?r′-)n.1.  A growth of trees and other plants covering a large area.2.  A large number of objects bearing a similarity to such a growth, especially a dense collection of tall objects: a forest of skyscrapers.3.  A defined area of land formerly set aside in England as a royal hunting ground.tr.v.  forÂ·estÂ·ed, forÂ·estÂ·ing, forÂ·ests  To plant trees on or cover with trees.[Middle English, from Old French, from Medieval Latin forestis (silva), outside (forest), from Latin forīs, outside; see dhwer- in Indo-European roots.]for′estÂ·al,  foÂ·res′tial (fə-rĕs′chəl) adj.for′esÂ·ta′tion n."
grass,"plants that have narrow green leaves, that are eaten by cows, sheep, horses, etc., and that are commonly grown on lawns and in gardens: a particular type of grass: a person who gives information to the police about the criminal activity of other people : a police informer","noun 1.any plant of the family Gramineae, having jointed stems, sheathing leaves, and seedlike grains.Compare grass family. 2.such plants collectively, as when cultivated in lawns or used as pasture for grazing animals or cut and dried as hay. 3.the grass-covered ground. 4.pasture: Half the farm is grass.5.Slang. marijuana. 6.grasses, stalks or sprays of grass: filled with dried grasses.7.the season of the new growth of grass. verb (used with object) 8.to cover with grass or turf. 9.to feed with growing grass; pasture. 10.to lay (something) on the grass, as for the purpose of bleaching. verb (used without object) 11.to feed on growing grass; graze. 12.to produce grass; become covered with grass. Idioms 13.go to grass, to retire from one's occupation or profession: Many executives lack a sense of purpose after they have gone to grass.14.let the grass grow under one's feet, to delay action, progress, etc.; become slack in one's efforts.","grass Â (grăs)n.1. a.  A member of the grass family.b.  The members of the grass family considered as a group.2.  Any of various plants having slender leaves similar to those of a grass.3.  An expanse of ground, such as a lawn, covered with grass or similar plants.4.  Grazing land; pasture.5.  Slang  Marijuana.6.  Electronics  Small variations in amplitude of an oscilloscope display caused by electrical noise.7.  Chiefly British Slang  An informer.v.  grassed, grassÂ·ing, grassÂ·es v.tr.1. a.  To cover with grass.b.  To grow grass on.2.  To feed (livestock) with grass.v.intr.1.  To become covered with grass.2.  To graze.[Middle English gras, from Old English grÃ¦s; see ghrÄ- in Indo-European roots.]"
ground,"the ground : the surface of the earth: the soil that is on or under the surface of the earth: an area of land","noun 1.the solid surface of the earth; firm or dry land: to fall to the ground.2.earth or soil: stony ground.3.land having an indicated character: rising ground.4.Often, grounds. a tract of land appropriated to a special use: picnic grounds; a hunting ground.5.Often, grounds. the foundation or basis on which a belief or action rests; reason or cause: grounds for dismissal.6.subject for discussion; topic: Sex education is forbidden ground in some school curricula.7.rational or factual support for one's position or attitude, as in a debate or argument: on firm ground; on shaky ground.8.the main surface or background in painting, decorative work, lace, etc. 9.Fine Arts. a coating of some substance serving as a surface for paint, ink, or other media in art: Lead white is a traditional ground for oil paintings.ground color (def 2). 10.(in perception) the background in a visual field, contrasted with the figure. 11.Also called etching ground. an acid-resistant substance, composed of wax, gum, and resin in varying proportions, applied to the entire surface of an etching plate and through which the design is drawn with an etching needle. 12.grounds, dregs or sediment: coffee grounds.13.grounds, the gardens, lawn, etc., surrounding and belonging to a building. 14.Electricity. a conducting connection between an electric circuit or equipment and the earth or some other conducting body. 15.Music. ground bass. 16.Nautical. the bottom of a body of water. 17.the earth's solid or liquid surface; land or water. 18.Carpentry. a strip of wood to which woodwork can be attached, set flush with the plaster finish of a room. a strip of wood or length of corner bead used at an opening as a stop for plasterwork. adjective 19.situated on or at, or adjacent to, the surface of the earth: a ground attack.20.pertaining to the ground. 21.Military. operating on land: ground forces.verb (used with object) 22.to lay or set on the ground. 23.to place on a foundation; fix firmly; settle or establish; found. 24.to instruct in elements or first principles: to ground students in science.25.to furnish with a ground or background, as on decorative work. 26.to cover (wallpaper) with colors or other materials before printing. 27.Electricity. to establish a ground for (a circuit, device, etc.). 28.Nautical. to cause (a vessel) to run aground. 29.Aeronautics. to restrict (an aircraft or the like) to the ground because of bad weather, the unsatisfactory condition of the aircraft, etc. 30.to forbid (a pilot) to fly because of bad health, failure to comply with safety regulations, or the like. 31.Informal. to put out of action or make unable to participate: The quarterback was grounded by a knee injury.32.Informal. to restrict the activities, especially the social activities, of: I can't go to the party—my parents have grounded me until my grades improve.verb (used without object) 33.to come to or strike the ground. 34.Baseball. to hit a ground ball. to ground out. Verb phrases 35.ground out, Baseball. to be put out at first base after hitting a ground ball to the infield. Idioms 36.break ground,  to plow. to begin excavation for a construction project. to begin upon or take preparatory measures for any undertaking. 37.cover ground,  to pass or travel over a certain area. to make a certain amount of progress in dealing with a piece of work, subject, treatise, or the like: He talked for two hours without covering much ground.38.cut the ground from under, to render (an argument, position, person, etc.) ineffective or invalid; refute: It didn't require much effort to cut the ground from under that case.39.from the ground up,  gradually from the most elementary level to the highest level: She learned the business from the ground up.extensively; thoroughly: The professor knew his subject from the ground up.40.gain ground,  to make progress; advance. to gain approval or acceptance: The case for air-pollution control is gaining ground throughout the country.41.give ground, to yield to force or forceful argument; retreat: The disarmament talks reached an impasse when neither side would give ground on inspection proposals.42.hold / stand one's ground, to maintain one's position; be steadfast: The referee stood his ground, though his decision was hotly contested by the crowd.43.into the ground, beyond a reasonable or necessary point: You've stated your case, and you needn't run it into the ground.44.lose ground,  to retreat or be forced back. to lose one's advantage; suffer a reverse. to wane in popularity or acceptance; begin to fail: Our candidate is losing ground in industrial areas.45.off the ground, Informal. into action or well under way: The play never got off the ground.46.on one's own ground, in an area or situation that one knows well. 47.on the ground, at the place of interest or importance; actively engaged: Minutes after the bank robbery reporters were on the ground to get the story.48.shift ground, to change position in an argument or situation. 49.suit down to the ground, to be perfectly satisfactory; please greatly: This climate suits me down to the ground.50.take the ground, Nautical. to become grounded at low water. 51.to ground,  into a den, burrow, shelter, or the like: a fox gone to ground.into concealment or hiding: Rather than take the witness stand, she went to ground in another country.","groundÂ 1 Â (ground)n.1. a.  The solid surface of the earth.b.  The floor of a body of water, especially the sea.2.  Soil; earth: level the ground for a lawn.3.  often  grounds An area of land designated for a particular purpose: a burial ground; parade grounds.4.  often  grounds The land surrounding or forming part of a house or another building: a guesthouse on the grounds of the mansion.5.  An area or a position that is contested in or as if in battle: The soldiers held their ground against the enemy. Character witnesses helped the defendant stand her ground in the trial.6.  Something that serves as a foundation or means of attachment for something else: a ground of white paint under the mural.7.  A surrounding area; a background.8.  often  grounds The foundation for an argument, belief, or action; a basis.9.  often  grounds The underlying condition prompting an action; a cause: grounds for suspicion; a ground for divorce. See Synonyms at  base1.10.  An area of reference or discussion; a subject: The professor covered new ground in every lecture.11.   groundsa.  The sediment at or from the bottom of a liquid: coffee grounds.b.  Particles of ground coffee beans for use in making coffee for drinking.12.  Electricity a.  A large conducting body, such as the earth or an electric circuit connected to the earth, used as an arbitrary zero of potential.b.  A conducting object, such as a wire, that is connected to such a position of zero potential.13.  A mesh background upon which patterns are worked in lace-making.v.  groundÂ·ed, groundÂ·ing, grounds v.tr.1.  To place on or cause to touch the ground.2.  To provide a basis for (a theory, for example); justify.3.  To supply with basic information; instruct in fundamentals.4. a.  To prevent (an aircraft or a pilot) from flying.b.  Informal  To restrict (someone) especially to a certain place as a punishment.5.  Electricity  To connect (an electric circuit) to a ground.6.  Nautical  To run (a vessel) aground.7. a.  Baseball  To hit (a ball) onto the ground.b.  Football  To throw (a ball) to the ground in order to stop play and avoid being tackled behind the line of scrimmage.v.intr.1.  To touch or reach the ground.2.  Baseball  To hit a ground ball: grounded to the second baseman.3.  Nautical  To run aground.Phrasal Verb:  ground out Baseball  To be put out by hitting a ground ball that is fielded and thrown to first base.Idioms:  drive/run into the ground To belabor (an issue or a subject). from the ground up From the most basic level to the highest level; completely: designed the house from the ground up; learned the family business from the ground up. off the ground Under way, as if in flight: Because of legal difficulties, the construction project never got off the ground. on (one's) own ground In a situation where one has knowledge or competence: a sculptor back on her own ground after experiments with painting. on the ground At a place that is exciting, interesting, or important: a reporter who wanted to be on the ground when the story broke. to ground1.  Into a den or burrow: a fox going to ground.2.  Into hiding.[Middle English, from Old English grund.]groundÂ 2 Â (ground)v.Past tense and past participle of  grind."
island,"  a tract of land surrounded by water and smaller than a continent","noun 1.a tract of land completely surrounded by water, and not large enough to be called a continent. 2.something resembling an island, especially in being isolated or having little or no direct communication with others. 3.a raised platform with a counter or other work surface on top situated in the middle area of a room, especially a kitchen, so as to permit access from all sides. 4.safety island. 5.a low concrete platform for gasoline pumps at an automotive service station. 6.a clump of woodland in a prairie. 7.an isolated hill. 8.Anatomy. an isolated portion of tissue differing in structure from the surrounding tissue. 9.Railroads. a platform or building between sets of tracks. verb (used with object) 10.to make into an island. 11.to dot with islands. 12.to place on an island; isolate.",
jungle,"a tropical forest where plants and trees grow very thickly: a harsh or dangerous place or situation in which people struggle for survival or success: a confusing or complex mixture of things","noun 1.a wild land overgrown with dense vegetation, often nearly impenetrable, especially tropical vegetation or a tropical rain forest. 2.a tract of such land. 3.a wilderness of dense overgrowth; a piece of swampy, thickset forestland. 4.any confused mass or agglomeration of objects; jumble: a jungle of wrecked automobiles.5.something that baffles or perplexes; maze: a jungle of legal double-talk.6.a scene of violence and struggle for survival: The neglected prison was a jungle for its inmates.7.a place or situation of ruthless competition: the advertising jungle.8.Slang. a hobo camp.",
lake,"  a considerable inland body of standing water; also   :  a pool of other liquid (as lava, oil, or pitch)","noun 1.a body of fresh or salt water of considerable size, surrounded by land. 2.any similar body or pool of other liquid, as oil. Idioms 3.(go) jump in the lake, (used as an exclamation of dismissal or impatience.)",
leaf,"one of the flat and typically green parts of a plant that grow from a stem or twig: a sheet of paper in a book: a part that can be added to or removed from a table to change the size of its top surface","noun, plural leaves    [leevz]  /livz/  (Show IPA) 1.one of the expanded, usually green organs borne by the stem of a plant. 2.any similar or corresponding lateral outgrowth of a stem. 3.a petal: a rose leaf.4.leaves collectively; foliage. 5.Bibliography. a unit generally comprising two printed, blank, or illustrated pages of a book, one on each side. 6.a thin sheet of metal: silver leaf.7.a lamina or layer. 8.a sliding, hinged, or detachable flat part, as of a door or tabletop. 9.a section of a drawbridge. 10.a single strip of metal in a leaf spring. 11.a tooth of a small gear wheel, as of a pinion. 12.leaf fat. 13.Textiles. shaft (def 14). verb (used without object) 14.to put forth leaves. 15.to turn pages, especially quickly (usually followed by through): to leaf through a book.verb (used with object) 16.to thumb or turn, as the pages of a book or magazine, in a casual or cursory inspection of the contents. Idioms 17.in leaf, covered with foliage; having leaves: the pale green tint of the woods newly in leaf.18.take a leaf out of / from someone's book, to follow someone's example; imitate: Some countries that took a leaf out of American industry's book are now doing very well for themselves.19.turn over a new leaf, to begin anew; make a fresh start: Every New Year's we make resolutions to turn over a new leaf.",
leaves,,"noun 1.plural of leaf.",
moon,"the moon : the large round object that circles the Earth and that shines at night by reflecting light from the sun: a large round object like the moon that circles around a planet other than the Earth","noun 1.the earth's natural satellite, orbiting the earth at a mean distance of 238,857 miles (384,393 km) and having a diameter of 2160 miles (3476 km). 2.this body during a particular lunar month, or during a certain period of time, or at a certain point of time, regarded as a distinct object or entity.Compare full moon, half-moon, new moon, waning moon, waxing moon. 3.a lunar month, or, in general, a month. 4.any planetary satellite: the moons of Jupiter.5.something shaped like an orb or a crescent. 6.moonlight. 7.a platyfish. 8.Slang. the buttocks, especially when bared. verb (used without object) 9.to act or wander abstractedly or listlessly: You've been mooning about all day.10.to sentimentalize or remember nostalgically: He spent the day mooning about his lost love.11.to gaze dreamily or sentimentally at something or someone: They sat there mooning into each other's eyes.12.Slang. to expose one's buttocks suddenly and publicly as a prank or gesture of disrespect. verb (used with object) 13.to spend (time) idly: to moon the afternoon away.14.to illuminate by or align against the moon. 15.Slang. to expose one's buttocks to as a prank or gesture of disrespect. Idioms 16.blue moon, a very long period of time: Such a chance comes once in a blue moon.",
